log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,Partition Frequency Filter,0.0,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.25E-9,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5E-8,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.625E-8,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.0E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.5625E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.25E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.0625E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.0E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.0625E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.25E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.5625E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.0E-7,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.05625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.225E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.40625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.6E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.80625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.025E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.25625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.75625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.025E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.30625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.6E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.90625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.225E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.55625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.9E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.25625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.00625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.4E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.80625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.225E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.65625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.1E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.55625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.025E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.50625E-6,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.0E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.050625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.1025E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.155625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.21E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.265625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.3225E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.380625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.44E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.500625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.5625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.625625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.69E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.755625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.8225E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.890625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.96E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.030625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.1025E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.175625E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.25E-5,2514266,1200627,1.00
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.325625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.4025E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.480625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.56E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.640625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.7225E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.805625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.89E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.975625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.0625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.150625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.24E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.330625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.4225E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.515625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.61E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.705625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.8025E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.900625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.0E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.100625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.2025E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.305625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.41E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.515625E-5,1259572,50338,0.50
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.6225E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.730625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.84E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.950625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.0625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.175625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.29E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.405625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.5225E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.640625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.76E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.880625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.0025E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.125625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.25E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.375625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.5025E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.630625E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.76E-5,1171741,24916,0.47
Challenge 2018,1200627,2514266,Partition Frequency Filter,6.890625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.0225E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.155625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.29E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.425625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.5625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.700625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.84E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,7.980625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.1225E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.265625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.41E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.555625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.7025E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,8.850625E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.0E-5,1118317,16653,0.44
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.150625E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.3025E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.455625E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.61E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.765625E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,9.9225E-5,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.0080625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.024E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.0400625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.05625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.0725625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.089E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.1055625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.12225E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.1390625E-4,1079636,12257,0.43
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.156E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.1730625E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.19025E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.2075625E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.225E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.2425624E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.26025E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.2780626E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.296E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.3140625E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.33225E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.3505625E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.369E-4,1045619,9875,0.42
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.3875625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.40625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.4250625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.444E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.4630625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.48225E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.5015625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.521E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.5405625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.56025E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.5800625E-4,1024784,8136,0.41
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.6E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.6200625E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.64025E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.6605626E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.681E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.7015624E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.72225E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.7430625E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.764E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.7850625E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.80625E-4,1008988,7181,0.40
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.8275625E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.849E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.8705626E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.89225E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.9140624E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.936E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.9580625E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,1.98025E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.0025625E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.025E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.0475624E-4,977479,6392,0.39
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.07025E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.0930625E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.116E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.1390626E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.16225E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.1855625E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.209E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.2325625E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.25625E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.2800625E-4,959036,5435,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.304E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.3280625E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.35225E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.3765625E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.401E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.4255626E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.45025E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.4750625E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5E-4,948588,4820,0.38
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5250626E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.55025E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5755624E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.601E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.6265625E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.65225E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.6780626E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.704E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.7300624E-4,937320,4526,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.75625E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.7825625E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.809E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.8355626E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.86225E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.8890625E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.916E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.9430626E-4,930031,4230,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.97025E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.9975624E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.025E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.0525625E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.08025E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.1080624E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.136E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.1640625E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.19225E-4,921828,4001,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.2205624E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.249E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.2775625E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.30625E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.3350624E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.364E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.3930625E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.42225E-4,920169,3905,0.37
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.4515624E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.481E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.5105625E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.54025E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.5700624E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.6E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.6300626E-4,916565,3697,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.66025E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.6905624E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.721E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.7515626E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.78225E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.8130625E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.844E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.8750624E-4,904522,3371,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.90625E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.9375626E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.969E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.0005625E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.03225E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.0640624E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.096E-4,893325,3168,0.36
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.1280626E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.16025E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.1925625E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.225E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.2575624E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.29025E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.3230626E-4,889791,3010,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.356E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.3890625E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.42225E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.4555624E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.489E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.5225624E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.55625E-4,883413,2767,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.5900626E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.624E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.6580625E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.69225E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.7265625E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.761E-4,876518,2584,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.7955624E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.83025E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.8650624E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.9E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.9350626E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,4.97025E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.0055626E-4,868225,2419,0.35
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.041E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.0765625E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.11225E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.1480625E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.184E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.2200624E-4,866676,2329,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.25625E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.2925624E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.329E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.3655624E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.40225E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.4390624E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.476E-4,866515,2322,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.5130624E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.55025E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.5875623E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.625E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.6625623E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.70025E-4,851232,2221,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.7380623E-4,848620,2154,0.34
Challenge 2018,1200627,2514266,Partition Frequency Filter,5.776E-4,848620,2154,0.34
